,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment
9207, Robert P Corker Jr.,5/2/2014,Self,CMI,Cummins Inc. (NYSE),Stock,Sale (Full),15001,--
9208, Robert P Corker Jr.,5/2/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,1001,--
9209, Robert P Corker Jr.,5/2/2014,Self,MPC,Marathon Petroleum Corporation (NYSE),Stock,Purchase,1001,--
9210, Robert P Corker Jr.,5/6/2014,Self,CR,Crane Co. (NYSE),Stock,Purchase,1001,--
9211, Robert P Corker Jr.,5/7/2014,Self,EGN,Energen Corp. (NYSE),Stock,Purchase,1001,--
9212, Robert P Corker Jr.,5/7/2014,Self,VZ,Verizon Communications Inc. (NYSE),Stock,Purchase,1001,--
9213, Robert P Corker Jr.,5/7/2014,Self,BRCD,"Brocade Communications Systems, Inc. (NASDAQ)",Stock,Sale (Full),1001,--
9214, Robert P Corker Jr.,5/7/2014,Self,NTAP,"NetApp, Inc. (NASDAQ)",Stock,Sale (Full),1001,--
9215, Robert P Corker Jr.,5/7/2014,Self,MRO,Marathon Oil Corporation (NYSE),Stock,Sale (Full),1001,--
9216, Robert P Corker Jr.,5/8/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Full),1001,--
9217, Robert P Corker Jr.,5/8/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Full),1001,--
9218, Robert P Corker Jr.,5/8/2014,Self,BRK-B,Berkshire Hathaway Inc. (NYSE),Stock,Sale (Full),1001,--
9219, Robert P Corker Jr.,5/9/2014,Self,VTR,"Ventas, Inc. (NYSE)",Stock,Sale (Full),1001,--
9220, Robert P Corker Jr.,5/14/2014,Self,STZ,Constellation Brands Inc. (NYSE),Stock,Sale (Full),1001,--
9221, Robert P Corker Jr.,5/16/2014,Self,AVGO,Avago Technologies Limited (NASDAQ),Stock,Sale (Full),1001,--
9222, Robert P Corker Jr.,5/20/2014,Self,T,"AT&T, Inc. (NYSE)",Stock,Sale (Full),15001,--
9223, Robert P Corker Jr.,5/20/2014,Self,ABBV,AbbVie Inc. (NYSE),Stock,Sale (Full),1001,--
9224, Robert P Corker Jr.,5/20/2014,Self,AZSEY,Allianz SE (OTC Markets),Stock,Sale (Full),1001,--
9225, Robert P Corker Jr.,5/20/2014,Self,ADP,"Automatic Data Processing, Inc. (NASDAQ)",Stock,Sale (Full),1001,--
9226, Robert P Corker Jr.,5/20/2014,Self,MO,Altria Group Inc. (NYSE),Stock,Sale (Full),15001,--
9227, Robert P Corker Jr.,5/20/2014,Self,BUD,Anheuser-Busch InBev SA/NV (NYSE),Stock,Sale (Full),1001,--
9228, Robert P Corker Jr.,5/20/2014,Self,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Full),1001,--
9229, Robert P Corker Jr.,5/20/2014,Self,AEE,Ameren Corporation (NYSE),Stock,Sale (Full),1001,--
9230, Robert P Corker Jr.,5/20/2014,Self,AZN,AstraZeneca PLC (NYSE),Stock,Sale (Full),1001,--
9231, Robert P Corker Jr.,5/20/2014,Self,BAESY,BAE Systems plc (OTC Markets),Stock,Sale (Full),15001,--
9232, Robert P Corker Jr.,5/20/2014,Self,BASFY,BASF SE (OTC Markets),Stock,Sale (Full),1001,--
9233, Robert P Corker Jr.,5/20/2014,Self,BHP,BHP Billiton Limited (NYSE),Stock,Sale (Full),1001,--
9234, Robert P Corker Jr.,5/20/2014,Self,BCE,BCE Inc. (NYSE),Stock,Sale (Full),15001,--
9235, Robert P Corker Jr.,5/20/2014,Self,BTI,British American Tobacco plc (AMEX),Stock,Sale (Full),1001,--
9236, Robert P Corker Jr.,5/20/2014,Self,CME,CME Group Inc. (NASDAQ),Stock,Sale (Full),1001,--
9237, Robert P Corker Jr.,5/20/2014,Self,CPYYY,Centrica plc (OTC Markets),Stock,Sale (Full),15001,--
9238, Robert P Corker Jr.,5/20/2014,Self,CTL,"CenturyLink, Inc. (NYSE)",Stock,Sale (Full),15001,--
9239, Robert P Corker Jr.,5/20/2014,Self,CMWAY,Commonwealth Bank of Australia (OTC Markets),Stock,Sale (Full),1001,--
9240, Robert P Corker Jr.,5/20/2014,Self,CMPGY,Compass Group PLC (OTC Markets),Stock,Sale (Full),1001,--
9241, Robert P Corker Jr.,5/20/2014,Self,COP,ConocoPhillips (NYSE),Stock,Sale (Full),1001,--
9242, Robert P Corker Jr.,5/20/2014,Self,CXW,Corrections Corporation of America (NYSE),Stock,Sale (Full),1001,--
9243, Robert P Corker Jr.,5/20/2014,Self,DE,Deere & Company (NYSE),Stock,Sale (Full),1001,--
9244, Robert P Corker Jr.,5/20/2014,Self,DTEGY,Deutsche Telekom AG (OTC Markets),Stock,Sale (Full),15001,--
9245, Robert P Corker Jr.,5/20/2014,Self,DPSGY,Deutsche Post AG (OTC Markets),Stock,Sale (Full),1001,--
9246, Robert P Corker Jr.,5/20/2014,Self,DEO,Diageo plc (NYSE),Stock,Sale (Full),1001,--
9247, Robert P Corker Jr.,5/20/2014,Self,DO,"Diamond Offshore Drilling, Inc. (NYSE)",Stock,Sale (Full),1001,--
9248, Robert P Corker Jr.,5/20/2014,Self,DD,E. I. du Pont de Nemours and Company (NYSE),Stock,Sale (Full),1001,--
9249, Robert P Corker Jr.,5/20/2014,Self,D,"Dominion Resources, Inc. (NYSE)",Stock,Sale (Full),1001,--
9250, Robert P Corker Jr.,5/20/2014,Self,RRD,R.R. Donnelley & Sons Company (NASDAQ),Stock,Sale (Full),1001,--
9251, Robert P Corker Jr.,5/20/2014,Self,DOW,The Dow Chemical Company (NYSE),Stock,Sale (Full),1001,--
9252, Robert P Corker Jr.,5/20/2014,Self,DUK,Duke Energy Corporation (NYSE),Stock,Sale (Full),15001,--
9253, Robert P Corker Jr.,5/20/2014,Self,ECIFY,Electricite de France SA (OTC Markets),Stock,Sale (Full),15001,--
9254, Robert P Corker Jr.,5/20/2014,Self,EMR,Emerson Electric Co. (NYSE),Stock,Sale (Full),1001,--
9255, Robert P Corker Jr.,5/20/2014,Self,EPD,Enterprise Products Partners L.P. (NYSE),Stock,Sale (Full),1001,--
9256, Robert P Corker Jr.,5/20/2014,Self,AJG,Arthur J Gallagher & Co. (NYSE),Stock,Sale (Full),1001,--
9257, Robert P Corker Jr.,5/20/2014,Self,GSK,GlaxoSmithKline plc (NYSE),Stock,Sale (Full),15001,--
9258, Robert P Corker Jr.,5/20/2014,Self,HCN,"Health Care REIT, Inc. (NYSE)",Stock,Sale (Full),15001,--
9259, Robert P Corker Jr.,5/20/2014,Self,ITYBY,Imperial Tobacco Group plc (OTC Markets),Stock,Sale (Full),15001,--
